job_title,experience_level,employment_type,company_location,company_size,education_required,years_experience,industry,company_name,monthly_salary,remote_state,SQL,Tableau,Spark,Python,Computer Vision,Deep Learning,Azure,Data Visualization,GCP,Scala,Git,PyTorch,Hadoop,Linux,NLP,TensorFlow,Statistics,R,Mathematics,Kubernetes,Docker,MLOps,AWS,Java
AI Product Manager,Executive,Contract,France,Large >250,Master,17,Media,Predictive Systems,18941.5,Hybrid,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Data Analyst,Mid,Full Time,India,Small <50,Associate,3,Education,Cloud AI Solutions,5813.333333333333,Fully remote,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
AI Specialist,Mid,Contract,Austria,Large >250,Bachelor,3,Retail,Digital Transformation LLC,6066.75,Fully remote,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
Data Analyst,Mid,Part Time,United States,Medium 50-250,PhD,4,Manufacturing,Neural Networks Co,7426.666666666667,No remote,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Autonomous Systems Engineer,Mid,Contract,Finland,Medium 50-250,Master,2,Gaming,AI Innovations,6161.666666666667,No remote,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Machine Learning Engineer,Entry,Freelance,Denmark,Large >250,Associate,0,Education,Machine Intelligence Group,8059.5,No remote,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
Machine Learning Researcher,Executive,Freelance,France,Small <50,Bachelor,19,Manufacturing,DataVision Ltd,12295.916666666666,Fully remote,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
Autonomous Systems Engineer,Executive,Freelance,Switzerland,Medium 50-250,Bachelor,10,Government,Quantum Computing Inc,16108.25,Fully remote,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
AI Research Scientist,Entry,Part Time,Germany,Medium 50-250,PhD,0,Healthcare,Quantum Computing Inc,4791.916666666667,No remote,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
Research Scientist,Executive,Full Time,Austria,Small <50,PhD,19,Telecommunications,Autonomous Tech,10909.25,Fully remote,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AI Research Scientist,Executive,Contract,India,Small <50,Bachelor,15,Transportation,Machine Intelligence Group,11813.583333333334,Hybrid,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Data Analyst,Senior,Freelance,Finland,Small <50,Master,9,Energy,Neural Networks Co,5550.083333333333,No remote,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Autonomous Systems Engineer,Entry,Part Time,Switzerland,Medium 50-250,PhD,0,Education,Autonomous Tech,6130.5,No remote,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
Computer Vision Engineer,Senior,Full Time,Japan,Large >250,Bachelor,7,Healthcare,DataVision Ltd,7188.416666666667,Fully remote,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
NLP Engineer,Senior,Part Time,Norway,Small <50,Bachelor,8,Consulting,TechCorp Inc,14324.666666666666,Hybrid,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
AI Consultant,Senior,Freelance,Sweden,Large >250,Master,7,Automotive,Predictive Systems,14357.75,Fully remote,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
Deep Learning Engineer,Mid,Freelance,France,Medium 50-250,Associate,4,Education,Digital Transformation LLC,7544.416666666667,Fully remote,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
Machine Learning Engineer,Executive,Full Time,Finland,Small <50,Associate,12,Automotive,DataVision Ltd,13102.666666666666,Hybrid,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
Data Analyst,Mid,Contract,Australia,Medium 50-250,PhD,4,Education,Quantum Computing Inc,8424.0,No remote,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Head of AI,Senior,Full Time,Norway,Medium 50-250,Associate,8,Healthcare,Advanced Robotics,11133.75,Fully remote,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Computer Vision Engineer,Entry,Part Time,Germany,Small <50,PhD,0,Real Estate,Smart Analytics,5633.333333333333,No remote,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
AI Architect,Mid,Full Time,Sweden,Large >250,Associate,4,Manufacturing,DataVision Ltd,8230.0,Hybrid,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
Data Scientist,Executive,Full Time,Singapore,Medium 50-250,Master,11,Manufacturing,Advanced Robotics,22068.666666666668,No remote,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
Machine Learning Researcher,Mid,Freelance,Sweden,Large >250,Associate,3,Transportation,Advanced Robotics,7687.166666666667,Hybrid,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
AI Research Scientist,Senior,Freelance,Denmark,Small <50,Associate,7,Finance,Predictive Systems,12755.083333333334,Fully remote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
AI Consultant,Entry,Freelance,Israel,Small <50,Master,1,Telecommunications,Neural Networks Co,4003.6666666666665,Fully remote,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Data Scientist,Entry,Freelance,Germany,Medium 50-250,PhD,1,Consulting,Quantum Computing Inc,5121.666666666667,Hybrid,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Research Scientist,Senior,Part Time,Japan,Large >250,PhD,7,Media,TechCorp Inc,10152.75,Fully remote,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
AI Consultant,Mid,Full Time,United States,Large >250,Associate,2,Real Estate,Autonomous Tech,9482.5,No remote,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Computer Vision Engineer,Entry,Full Time,India,Small <50,Master,0,Energy,Algorithmic Solutions,2709.9166666666665,Fully remote,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Data Engineer,Entry,Contract,Finland,Medium 50-250,PhD,1,Energy,AI Innovations,4171.25,No remote,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Computer Vision Engineer,Executive,Part Time,Canada,Large >250,PhD,13,Healthcare,Future Systems,15984.5,Hybrid,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
AI Specialist,Senior,Freelance,United Kingdom,Large >250,Associate,8,Government,TechCorp Inc,14669.75,Fully remote,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
Principal Data Scientist,Entry,Full Time,Finland,Small <50,Master,0,Healthcare,Predictive Systems,3369.9166666666665,Hybrid,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
ML Ops Engineer,Senior,Part Time,Singapore,Small <50,Master,7,Automotive,AI Innovations,8616.166666666666,Hybrid,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Data Analyst,Entry,Part Time,Switzerland,Medium 50-250,Master,1,Consulting,TechCorp Inc,9334.833333333334,Fully remote,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
Principal Data Scientist,Entry,Freelance,Switzerland,Medium 50-250,Associate,1,Consulting,DataVision Ltd,6073.333333333333,No remote,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Research Scientist,Entry,Part Time,South Korea,Small <50,Master,0,Transportation,Advanced Robotics,2919.75,No remote,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
Deep Learning Engineer,Executive,Full Time,United Kingdom,Medium 50-250,Associate,11,Media,Quantum Computing Inc,13847.5,Fully remote,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Machine Learning Researcher,Executive,Freelance,Australia,Medium 50-250,Master,13,Transportation,Machine Intelligence Group,13772.583333333334,Fully remote,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
NLP Engineer,Entry,Contract,China,Medium 50-250,Bachelor,0,Media,Future Systems,3129.9166666666665,Hybrid,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
AI Research Scientist,Executive,Freelance,United States,Small <50,Associate,19,Automotive,Advanced Robotics,14621.333333333334,Fully remote,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
NLP Engineer,Executive,Freelance,Sweden,Medium 50-250,PhD,14,Energy,Cognitive Computing,20141.25,Hybrid,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Research Scientist,Entry,Part Time,China,Small <50,Associate,0,Telecommunications,Digital Transformation LLC,3259.9166666666665,Fully remote,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
AI Software Engineer,Executive,Part Time,Ireland,Small <50,Associate,10,Media,DeepTech Ventures,8817.5,Hybrid,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
Data Engineer,Senior,Part Time,South Korea,Medium 50-250,Associate,6,Automotive,Future Systems,8771.333333333334,Fully remote,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Deep Learning Engineer,Executive,Contract,Canada,Small <50,Master,13,Transportation,Machine Intelligence Group,15866.333333333334,Hybrid,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
AI Product Manager,Executive,Contract,China,Large >250,PhD,18,Finance,Future Systems,12430.583333333334,No remote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Data Analyst,Entry,Freelance,Denmark,Large >250,Associate,0,Automotive,Future Systems,8829.833333333334,No remote,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Principal Data Scientist,Senior,Freelance,Austria,Medium 50-250,Bachelor,8,Media,Predictive Systems,7441.916666666667,Fully remote,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Autonomous Systems Engineer,Executive,Full Time,Germany,Large >250,Bachelor,17,Telecommunications,TechCorp Inc,15221.583333333334,Fully remote,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
AI Specialist,Entry,Contract,Netherlands,Small <50,Master,0,Transportation,Neural Networks Co,4636.0,Hybrid,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
Head of AI,Executive,Contract,Singapore,Small <50,Bachelor,18,Education,Digital Transformation LLC,16143.833333333334,Hybrid,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
Computer Vision Engineer,Mid,Freelance,China,Medium 50-250,Bachelor,3,Consulting,Algorithmic Solutions,4730.25,No remote,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Head of AI,Mid,Part Time,Austria,Medium 50-250,Master,3,Retail,TechCorp Inc,4760.75,Hybrid,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
AI Software Engineer,Mid,Freelance,Netherlands,Small <50,Bachelor,3,Finance,Neural Networks Co,7549.75,Hybrid,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AI Architect,Mid,Freelance,Japan,Small <50,Bachelor,4,Automotive,Future Systems,5068.25,No remote,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NLP Engineer,Executive,Contract,Australia,Large >250,Associate,19,Government,Advanced Robotics,21012.75,Hybrid,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
Data Scientist,Entry,Full Time,United Kingdom,Medium 50-250,Associate,1,Technology,Algorithmic Solutions,7066.833333333333,Hybrid,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
Principal Data Scientist,Senior,Freelance,Sweden,Large >250,PhD,9,Real Estate,Neural Networks Co,13702.166666666666,Fully remote,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
NLP Engineer,Executive,Freelance,Singapore,Large >250,Bachelor,17,Technology,Neural Networks Co,16095.166666666666,Hybrid,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Autonomous Systems Engineer,Executive,Part Time,Japan,Large >250,Associate,12,Retail,Cloud AI Solutions,13193.0,Hybrid,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Principal Data Scientist,Entry,Full Time,France,Small <50,PhD,0,Technology,Quantum Computing Inc,4545.0,Hybrid,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
Data Engineer,Entry,Part Time,United States,Medium 50-250,PhD,0,Education,Machine Intelligence Group,5387.666666666667,No remote,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
Autonomous Systems Engineer,Mid,Freelance,Netherlands,Medium 50-250,Master,4,Government,AI Innovations,9193.583333333334,No remote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
AI Specialist,Mid,Freelance,India,Medium 50-250,Master,2,Finance,Advanced Robotics,6029.833333333333,Hybrid,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
AI Software Engineer,Senior,Full Time,Switzerland,Large >250,PhD,6,Technology,Cloud AI Solutions,18712.916666666668,No remote,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
Data Scientist,Executive,Full Time,Australia,Small <50,Master,18,Consulting,Future Systems,10268.083333333334,No remote,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
AI Product Manager,Executive,Contract,Singapore,Small <50,PhD,10,Consulting,Advanced Robotics,16573.916666666668,No remote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
Research Scientist,Senior,Full Time,Australia,Small <50,Bachelor,6,Government,Smart Analytics,8077.25,Fully remote,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
AI Software Engineer,Mid,Part Time,South Korea,Small <50,PhD,2,Healthcare,TechCorp Inc,5464.666666666667,No remote,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
AI Specialist,Executive,Part Time,Switzerland,Medium 50-250,Bachelor,16,Government,AI Innovations,22952.166666666668,No remote,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
AI Specialist,Mid,Freelance,France,Medium 50-250,Bachelor,3,Telecommunications,Cloud AI Solutions,7384.583333333333,Fully remote,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
AI Research Scientist,Executive,Part Time,France,Medium 50-250,Associate,18,Transportation,DeepTech Ventures,12997.666666666666,No remote,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Robotics Engineer,Entry,Full Time,Norway,Large >250,Bachelor,0,Technology,Digital Transformation LLC,8550.916666666666,Fully remote,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
Machine Learning Engineer,Executive,Contract,Norway,Small <50,PhD,10,Consulting,Digital Transformation LLC,23663.25,Fully remote,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Computer Vision Engineer,Senior,Contract,Austria,Small <50,Master,9,Gaming,TechCorp Inc,6352.833333333333,Hybrid,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Data Engineer,Entry,Part Time,China,Medium 50-250,Bachelor,1,Finance,Smart Analytics,4512.833333333333,Hybrid,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Data Engineer,Entry,Part Time,Israel,Small <50,PhD,1,Retail,Predictive Systems,3351.3333333333335,No remote,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Research Scientist,Mid,Full Time,Japan,Small <50,Master,3,Retail,Machine Intelligence Group,4492.0,No remote,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
AI Consultant,Executive,Freelance,United Kingdom,Small <50,PhD,15,Manufacturing,DeepTech Ventures,13537.416666666666,Hybrid,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
AI Research Scientist,Mid,Part Time,France,Large >250,Bachelor,2,Finance,TechCorp Inc,7784.333333333333,No remote,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
AI Product Manager,Entry,Full Time,Denmark,Small <50,Associate,1,Automotive,Cognitive Computing,6449.666666666667,No remote,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
Data Scientist,Executive,Contract,Austria,Small <50,Master,16,Transportation,Cognitive Computing,9982.666666666666,Hybrid,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
Data Analyst,Executive,Full Time,Germany,Small <50,Associate,19,Transportation,Machine Intelligence Group,11094.083333333334,No remote,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Autonomous Systems Engineer,Entry,Contract,Ireland,Large >250,PhD,0,Government,Digital Transformation LLC,4431.0,Fully remote,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
AI Software Engineer,Executive,Contract,France,Medium 50-250,PhD,19,Energy,Algorithmic Solutions,16558.583333333332,Hybrid,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Data Scientist,Executive,Full Time,China,Large >250,Bachelor,10,Technology,Smart Analytics,16775.0,Fully remote,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
AI Software Engineer,Executive,Full Time,South Korea,Small <50,Master,19,Finance,Future Systems,9696.416666666666,Hybrid,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
Machine Learning Researcher,Senior,Contract,China,Medium 50-250,Associate,8,Media,Predictive Systems,8123.666666666667,No remote,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
AI Specialist,Mid,Full Time,Canada,Medium 50-250,Bachelor,2,Energy,Neural Networks Co,6772.416666666667,Fully remote,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
AI Research Scientist,Senior,Freelance,United Kingdom,Large >250,Master,6,Energy,AI Innovations,13152.25,Hybrid,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Machine Learning Engineer,Senior,Part Time,Canada,Large >250,Associate,6,Consulting,Smart Analytics,11321.416666666666,Hybrid,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
AI Research Scientist,Entry,Contract,Israel,Medium 50-250,Master,0,Consulting,Future Systems,4297.5,No remote,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
Research Scientist,Senior,Full Time,Japan,Medium 50-250,Associate,9,Real Estate,Machine Intelligence Group,7127.916666666667,No remote,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
NLP Engineer,Senior,Freelance,Australia,Medium 50-250,Master,9,Gaming,TechCorp Inc,12659.583333333334,Fully remote,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Machine Learning Researcher,Mid,Full Time,Austria,Small <50,Bachelor,2,Telecommunications,TechCorp Inc,4651.666666666667,Hybrid,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Data Scientist,Mid,Contract,China,Large >250,Bachelor,3,Education,AI Innovations,6385.0,Fully remote,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
AI Software Engineer,Entry,Part Time,Denmark,Small <50,PhD,0,Education,Quantum Computing Inc,6774.166666666667,No remote,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
Machine Learning Researcher,Mid,Part Time,Denmark,Medium 50-250,Associate,4,Gaming,Autonomous Tech,9376.333333333334,No remote,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
AI Specialist,Executive,Contract,Canada,Small <50,PhD,16,Healthcare,Cloud AI Solutions,9875.75,Hybrid,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
Data Analyst,Senior,Part Time,Israel,Small <50,PhD,9,Gaming,Cloud AI Solutions,7488.0,Fully remote,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
AI Architect,Executive,Full Time,Singapore,Medium 50-250,Bachelor,13,Transportation,Smart Analytics,12735.5,No remote,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Data Engineer,Mid,Full Time,India,Medium 50-250,PhD,2,Gaming,Advanced Robotics,5210.166666666667,No remote,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,Senior,Full Time,United Kingdom,Small <50,Associate,8,Automotive,DeepTech Ventures,11336.0,Fully remote,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
AI Consultant,Senior,Full Time,United States,Large >250,Master,7,Media,Future Systems,12540.916666666666,Fully remote,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Head of AI,Mid,Part Time,South Korea,Medium 50-250,Master,4,Media,Algorithmic Solutions,5210.416666666667,Hybrid,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Data Engineer,Senior,Contract,Japan,Small <50,Master,8,Automotive,DeepTech Ventures,7507.083333333333,Fully remote,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Head of AI,Executive,Freelance,United Kingdom,Small <50,Associate,13,Gaming,Machine Intelligence Group,12451.333333333334,No remote,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Head of AI,Mid,Part Time,China,Large >250,Master,4,Consulting,DeepTech Ventures,7001.333333333333,Hybrid,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Deep Learning Engineer,Senior,Contract,France,Large >250,Bachelor,8,Consulting,Machine Intelligence Group,10863.083333333334,Hybrid,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
Research Scientist,Executive,Freelance,South Korea,Medium 50-250,Associate,10,Automotive,TechCorp Inc,9343.416666666666,No remote,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Machine Learning Researcher,Senior,Full Time,Netherlands,Medium 50-250,PhD,8,Automotive,DataVision Ltd,11380.083333333334,Hybrid,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
Principal Data Scientist,Senior,Contract,Switzerland,Large >250,PhD,5,Education,Smart Analytics,13839.5,No remote,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Computer Vision Engineer,Mid,Freelance,South Korea,Small <50,Associate,3,Transportation,Future Systems,4251.0,No remote,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Robotics Engineer,Mid,Freelance,South Korea,Small <50,Bachelor,4,Energy,Advanced Robotics,3990.6666666666665,Hybrid,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Machine Learning Engineer,Entry,Freelance,Sweden,Medium 50-250,PhD,1,Transportation,Advanced Robotics,5969.916666666667,No remote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
AI Software Engineer,Executive,Freelance,Denmark,Large >250,Bachelor,13,Healthcare,Algorithmic Solutions,31618.166666666668,Hybrid,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
NLP Engineer,Entry,Contract,Canada,Small <50,Bachelor,0,Automotive,Predictive Systems,4813.583333333333,Fully remote,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Robotics Engineer,Executive,Freelance,Ireland,Large >250,Master,16,Government,Cloud AI Solutions,13812.166666666666,Hybrid,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ML Ops Engineer,Senior,Freelance,Sweden,Small <50,Master,5,Manufacturing,Autonomous Tech,7675.166666666667,Hybrid,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
Autonomous Systems Engineer,Mid,Contract,Denmark,Large >250,Associate,2,Education,Autonomous Tech,11559.916666666666,No remote,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Data Analyst,Senior,Part Time,Netherlands,Large >250,PhD,6,Consulting,Neural Networks Co,14706.333333333334,Hybrid,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
Machine Learning Researcher,Entry,Part Time,Japan,Small <50,PhD,1,Retail,Quantum Computing Inc,3962.9166666666665,Hybrid,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Machine Learning Researcher,Entry,Freelance,Canada,Large >250,Master,0,Transportation,Future Systems,4632.583333333333,Fully remote,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
AI Consultant,Senior,Part Time,Singapore,Medium 50-250,Associate,6,Consulting,Cloud AI Solutions,10065.833333333334,Hybrid,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
NLP Engineer,Executive,Part Time,China,Small <50,Bachelor,15,Retail,Neural Networks Co,12501.333333333334,Hybrid,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
NLP Engineer,Executive,Freelance,South Korea,Medium 50-250,Master,16,Energy,TechCorp Inc,14811.916666666666,No remote,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
